root_cause,place_id,name,cities,surfaces_chips,fixed_by
eligibility_passed_api_omitted,ChIJ8aYmSXLjwogRgozaqDxbTYc,"D'Lites Emporium, St.Pete",Anna Maria Island; Bradenton; Ellenton; Palmetto; Parrish,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ7RsG9_bjwogRTxBmrbOBjNw,DADS’ Kitchen & Co.,Anna Maria Island,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJq_8Djiklw4gRy-QFZ-hzZhE,Dash’s Bark Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJxbyOeNg_w4gRvgpHVDKUwPA,David Bolger Playspace,Anna Maria Island; Venice,attractions:family; family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJtUCSAAARw4gRLoB2vlKiVo0,David's Landing,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJvdgK6t_hwogRoUREbQ9hnTI,Daycation Coffee,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJVcqB2MUQw4gRbN_T0WF8QEw,De Soto National Memorial,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJi98-LBDiwogRM-NnaCTJ9rg,Dell Holmes Park,Anna Maria Island; Longboat Key,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ2V8rJ5_hwogRk3B1GfCCohQ,Demens Landing Park,Anna Maria Island; Cortez,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJoWqi_IjjwogR34giX74JdM4,Dirty Laundry,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJp5Pbht78wogRz2w4nxpLbyE,Discover Florida Tours,Anna Maria Island; Bradenton; Cortez; Palmetto; Tampa,attractions:family; attractions:landmarks; attractions:museums; attractions:outdoors; attractions:tours; family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJJ7OSUY78wogRlN3OUncZkK8,Doe Doe's Diner,Anna Maria Island,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJBeF6mMZBw4gR_xGQUCz8af8,Dog Park,Anna Maria Island,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJi5tZmTPjwogR2AgMBDZTGUg,Dolphin Snorkeling Cruise,Anna Maria Island; Longboat Key; Parrish; Tampa,attractions:marinas; attractions:tours; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJefOWFGUjw4gRiQ3fR-iH078,Drunken Cabbage Farm,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJbf4C4zniwogRclO8jlj92-4,Duncan McClellan Gallery,Anna Maria Island; Cortez,attractions:arts; attractions:museums; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJxWQt-LnYwogR8M_ehUpNxiE,E.G. Simmons Conservation Park,Anna Maria Island; Lakewood Ranch,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ2V8JmTrlwogR8VlH45wIaYI,Early Bird,Anna Maria Island,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJrcBOcADjwogR32iWVDrvlao,Eat Art Love,Anna Maria Island; Parrish,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJlW4LEWr9wogR1kSnUGm8hW8,Egan Park,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Tampa,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJCWMucBnjwogRj8A6cfV38GY,Egg Haven Cafe,Anna Maria Island; Palmetto,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-67ma4c5w4gRK8G3wKlQLxI,Elase Medical Spa - Sarasota,Anna Maria Island; Venice,attractions:all; attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJFXKeQgAZw4gRP8n0t6iOTfE,Elia Olive Farm and Wedding & Event Venue,Anna Maria Island; Siesta Key,attractions:family; attractions:outdoors; family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJc7NpREonw4gRqKlmr60I15A,Ella's Sweet Spot,Anna Maria Island; Bradenton; Cortez; Ellenton; Lakewood Ranch; Longboat Key; Palmetto; Sarasota; Siesta Key,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJY9wgTUwjw4gRN99NsZ4jw7Q,Ellenton Gardens RV Community,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ2TByQVoXw4gRTTMYMN0vcWs,Emerson Point Outstanding Florida Water,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ1XLnHF0Xw4gRk6bBUmmf2sU,Emerson Point Preserve,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJuYVk3kH7wogRzNk8N5W-xzI,Empanada Brothers,Anna Maria Island,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJD-eDcGgiw4gRg2jSYmh_3BI,Encore Terra Ceia,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ18NJdo3kwogRYlgF851GNm0,England Brothers Park,Anna Maria Island,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJhcub0Rs_w4gRCEvPuk8tBok,Escape Reality,Anna Maria Island; Venice,attractions:all; attractions:family; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJWUdSBYFBw4gRH88HQOVtM84,Escape Room Sarasota,Anna Maria Island,attractions:family; family:all; family:rainy,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJSS5yDyBHw4gR7g1aVe5Dbu4,Evasive Escape Rooms,Anna Maria Island,attractions:all; attractions:family; family:all; family:rainy,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJT3XKMd1Bw4gRvTCc4a27p4I,EōS Fitness,Anna Maria Island; Parrish,attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJU1TkcNsVw4gRb_tpxBsmFUI,Family Heritage House Museum,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJdZoqoWTjwogRp-qYJUM0haE,Fatty's BBQ & Soul Food,Anna Maria Island,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJk-m69yL9wogR2THLwM09fow,Fellas Vinoir,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:dessert; food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ6_2ktsAiw4gRmtDM9D5jAts,Felts Audubon Preserve & The Manatee County Audubon Society Inc.,Anna Maria Island; Siesta Key,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJRQ9JbYDYwogR8Rlx9sShVxc,Firehouse Cultural Center,Anna Maria Island,attractions:arts,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJRZ-HlLtqw4gRV3d1pScJoqI,Fishing Pier,Anna Maria Island; Parrish,attractions:landmarks; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJyQ4tlTbhwogRXX9UPdd7jJY,Flatbread & Butter,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJyfnr_G_hwogRhlc0ksnPr2o,Flip Breakfast and Lunch Crêperie & Waffles Café,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:all; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJJRtDeRLhwogRj3rCMiLPQWE,Flora Wylie Park,Anna Maria Island; Bradenton; Cortez,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ9RJLhss_w4gRHhFWJanAEgs,Florida Boat Tours Inc. @ Jiggs Landing Preserve,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ______8sw4gRMudh58gsGMU,Florida Railroad Museum,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJs9YbCILjwogRLrEPeOStU7o,FloridaRAMA,Anna Maria Island; Cortez,attractions:arts; attractions:family; attractions:museums; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ1zf-ERfhwogRpJ3TOz8H1ko,Ford's Garage St. Pete,Anna Maria Island; Parrish,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJgZF6Vu7hwogRpPHCbojSk7w,Forest Vibe,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ74SjbjYbw4gRP_4O_RuQeZo,Fort De Soto Boat Ramp *only 1 floating dock operational at ramp*,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJA-_JGTYbw4gR-X3fTaFEEuQ,Fort De Soto Dog Park / Beach,Anna Maria Island; Sarasota,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJv5qSjFsbw4gRSAnuSwy0zHA,Fort De Soto Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJO4XfwsoEw4gRk751gNDmJFo,Fort De Soto Park Batteries And Military Post,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJZ7mnRVkbw4gRMqzzKDqA39o,Fort De Soto Park Campground,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJu9V8cNY6w4gR14jQbFoNfsE,Fort Hamer Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJdaUo-PPhwogRii2HqysdgjI,Fortu,Anna Maria Island; Parrish,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJB8gjMgAlw4gR93CI-p8no74,Foxtail Coffee - North River Ranch,Anna Maria Island; Bradenton; Cortez; Ellenton; Lakewood Ranch; Longboat Key; Palmetto; Parrish; Sarasota,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJQR2HFD3hwogRfRKXaMm6HcI,Foxtail Coffee Co.,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJs7TKUzM7w4gR9of6gaRAxVk,Freedom Fun USA,Anna Maria Island,attractions:arts; attractions:family; family:all; family:kids; family:rainy,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJnwcbbJ7hwogRTamEBLW60o8,Fresco's Waterfront Bistro,Anna Maria Island; Parrish,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJoczeOlDhwogRssbZ9uMQHZQ,Fresh Kitchen,Anna Maria Island; Bradenton; Ellenton; Palmetto; Parrish,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJAVpBNGElw4gR2Hh2qaL8la4,Frosted Pink,Anna Maria Island; Bradenton; Cortez; Ellenton; Lakewood Ranch; Longboat Key; Palmetto; Parrish; Sarasota; Siesta Key,food:all; food:cafes; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJWc7oWZdHw4gRzh54b3DquXE,Fruitville Park Pickleball/tennis,Anna Maria Island,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJJ6vY6SZCw4gRbHAxPDnQvso,Fun Boat Tours,Anna Maria Island,attractions:marinas; attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJuTpIh6zhwogRVDPLO_oed7U,Fusillo Pasta St. Pete,Anna Maria Island,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJhW6JF_MWw4gRUxIRevnpN4k,G.T. Bray Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ_Xi4e-0Ww4gRyq40uI5n7tQ,G.T. Bray Recreation Center,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJfUYeWmAlw4gReflS439GCg0,Gamble Creek Farms,Anna Maria Island; Siesta Key,family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJjZhUvSU9w4gRCuTRgyrctZA,Gamble Plantation Historic State Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ6xUHl3g_w4gR2OporN4pFzw,Garden of Ancient Statues at the Ringling Museum,Anna Maria Island; Venice,attractions:family; attractions:landmarks; attractions:museums; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJSxBsIWHhwogR5PwaDuprTac,German Knodle,Anna Maria Island; Parrish,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJh18B-t1Bw4gR4kbFrufBIqk,Gillespie Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJM79KzgzhwogRwcquwNm-fkk,Gizella Kopsick Palm Arboretum,Anna Maria Island; Bradenton; Cortez,attractions:family; attractions:outdoors; family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJgzZ33e7hwogRsnuyFIHsuaY,Glazer Family Playground,Anna Maria Island; Cortez,attractions:family; family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ5V3fdJIdw4gR_sjfSsYq4Xs,Golden Krust Caribbean Restaurant,Anna Maria Island; Bradenton; Cortez; Ellenton; Longboat Key; Palmetto; Parrish,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJay8TEmElw4gRmgRP3SXl7eM,Good Liquid Brewing - Parrish Creekside Commons,Anna Maria Island; Bradenton; Ellenton; Lakewood Ranch; Palmetto,food:all; food:delivery; food:dinner; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJA5oDzjHhwogR21r9IadknNA,Grain and Berry - St. Petersburg,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJn2IMZZvhwogRU7VQbgq6IIo,Gratzzi Italian Grille,Anna Maria Island,food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ3yMdcWXhwogRLv-SForNWdQ,Great Explorations Children's Museum,Anna Maria Island; Bradenton; Cortez; Ellenton,attractions:family; attractions:museums; family:all; family:rainy; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJcSCBReg5w4gRUkg9K8sG-_Y,Greenbrook Adventure Dog Park (Members Only),Anna Maria Island; Venice,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJw-3hpa05w4gRSoEEcwxzTNs,Greenbrook Adventure Park,Anna Maria Island; Venice,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ8UkA7pI5w4gRaYMt-S87XLQ,Greenbrook Adventure Park For Families!,Anna Maria Island; Venice,attractions:all; attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJC445x3URw4gR0OK3LmLWwrA,GulfCart Fishing Charters,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJzybq1AzjwogRyvI7CvniqZ0,Gulfport Pickle Ball and Tennis Courts,Anna Maria Island; Parrish; Tampa,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJnU-EQJ_iwogRrYhH1Z-oqj8,Gulfport Recreation Center,Anna Maria Island; Longboat Key; Parrish; Tampa,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ5zWe-fzhwogR9SKxxEIiN1Y,Gypsy Souls Coffeehouse St. Pete & Gypsy Beans Coffee Roasters,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ6T76f-TlwogRJrRdrVNez5Y,H2O by Got Tea,Anna Maria Island,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ7yJI9cPjwogRg5O-_A0JX1E,Hatchet Hangout - Axe Throwing St Pete,Anna Maria Island; Bradenton; Cortez,attractions:family; family:all; family:kids,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJS0fk0SviwogRVpPveF0qH9w,Hawkers Asian Street Food,Anna Maria Island,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJF1NESLsRw4gRRTy7IMpWzPU,Herb Dolan Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJhTVjs3o7w4gRzLPhLiXpCXs,Heritage Harbour Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJzaWzEI45w4gRvSsSaJjB__M,Heron's Nest Nature Park,Anna Maria Island; Venice,attractions:all; attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ99jTewA7w4gRexrY2VUIU3U,Hidden Harbor Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-2kAuhlDw4gRSvSQ35tcHC8,High Tide Tiki Tours,Anna Maria Island,attractions:all; attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJJyMFrHnhwogRVzAw286Rjz0,Historic Round Lake Park,Anna Maria Island; Bradenton; Cortez,attractions:family; attractions:landmarks; attractions:museums; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJF7g3bFv9wogRgyVpZm_Zmxk,Horan Park,Anna Maria Island; Bradenton; Ellenton; Parrish; Tampa,attractions:family; attractions:outdoors; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJUbBN2nH9wogRzPZ8NnKBCB8,Hot Spot Diner,Anna Maria Island; Palmetto,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJY2IcIO0Xw4gRwaTQBfo_SgA,Hydrant Park,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJn_X_bbfcbmQRV5uVk5qjp08,HydroCats,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJi55_6IPhwogR1xQSo4QlJgw,Hyppo Gourmet Ice Pops,Anna Maria Island; Bradenton; Cortez; Ellenton; Palmetto; Parrish,food:all; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJeXb94P39wogRDGipuYv0Jyk,Ice&Cream Creamery,Anna Maria Island; Cortez; Palmetto,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJkyrvPYXlwogR_I32c3y6M1Q,Ignite Nutrition,Anna Maria Island,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJyzrZADLiwogRDSaWoWljzTE,Imagine Museum: Contemporary glass art,Anna Maria Island; Cortez,attractions:arts; attractions:family; attractions:museums; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-fo1eNlBw4gRQ_pT_LLgeRo,In 2 Deep Offshore Fishing Charters,Anna Maria Island; Parrish,attractions:marinas; attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJNfXx_gtBw4gRVunCL--yXaQ,Infraslimx Sarasota,Anna Maria Island; Parrish,attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJQSoRcW8Xw4gRWKWPidTboks,Intense Escape,Anna Maria Island,family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJoS6VCb0dw4gRbevFCvvsI7I,Island Boat Adventures,Anna Maria Island; Longboat Key; Parrish; Tampa,attractions:all; attractions:marinas; attractions:outdoors; attractions:tours; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJj1FJ2vLiwogRKjjaD5nE7u4,Island Flavors and Tings,Anna Maria Island,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJY5O7QJzhwogRwjAVU--ke7A,Isu,Anna Maria Island; Parrish,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
